id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
503,251,502,167,54,95059728,1000,1,1000,144,0,0
504,252,505,10,108,912189,1000,1,1000,144,0,0
505,252,504,108,10,199087811,1000,1,1000,144,0,0
506,253,507,139,108,16469540,489,1000,1000,144,0,0
507,253,506,108,139,183530460,1000,1,1000,144,0,0
508,254,509,49,119,10183878,100,100,1000,144,0,0
509,254,508,119,49,700466122,490,1,1000,144,0,0
510,255,511,60,108,16445769,100,10,1000,144,0,0
511,255,510,108,60,183554231,1000,1,1000,144,0,0
512,256,513,43,108,9369269,1,1,1000,4,0,1
513,256,512,108,43,190630731,1000,1,1000,144,0,0
514,257,515,46,165,8753232,1000,1,1000,144,0,0
515,257,514,165,46,91246768,1000,1,1000,144,0,0
516,258,517,168,8,620794,1000,20,1000,40,0,0
517,258,516,8,168,88456206,200,1,1000,40,0,0
518,259,519,13,63,8577922,1000,1000,1000,18,0,0
519,259,518,63,13,91422078,0,1,1000,144,0,3
520,260,521,150,40,301032473,99,1,1000,144,0,0
521,260,520,40,150,2998967527,1000,1900,1000,144,0,0
522,261,523,169,109,11057470,0,1,1000,144,0,0
523,261,522,109,169,372556530,1000,1,1000,144,0,0
524,262,525,54,108,13657638,1000,1,1000,144,0,2
525,262,524,108,54,186342362,1000,1,1000,144,0,0
526,263,527,8,108,11825213,200,1,1000,40,0,0
527,263,526,108,8,188174787,1000,1,1000,144,0,0
528,264,529,58,108,18524936,1000,1,1000,144,0,0
529,264,528,108,58,181475064,1000,1,1000,144,0,0
530,265,531,170,150,1830865,1000,1,1000,144,0,0
531,265,530,150,170,38169135,99,1,1000,144,0,0
532,266,533,24,171,4770810,800,10,1000,144,0,0
533,266,532,171,24,95229190,1000,10,1000,144,0,0
534,267,535,170,58,1510427,1000,1,1000,144,0,0
535,267,534,58,170,18489573,1000,1,1000,144,0,0
536,268,537,54,172,21228877,1000,1,1000,144,0,1
537,268,536,172,54,212529123,1000,100,1000,144,0,4
538,269,539,46,173,425948091,1000,1,1000,144,0,0
539,269,538,173,46,16349197909,1000,1,1000,144,0,0
540,270,541,174,54,13746385,1000,10,1000,14,0,0
541,270,540,54,174,286253615,1000,1,1000,144,0,0
542,271,543,174,16,7032520,1000,10,1000,14,0,1
543,271,542,16,174,242967480,0,1,0,144,0,1
544,272,545,175,8,930793,1000,1,1000,144,0,1
545,272,544,8,175,123635207,200,1,1000,40,0,4
546,273,547,87,176,720931,1,19,0,40,0,0
547,273,546,176,87,124279069,1000,10,1,14,0,1
548,274,549,95,177,797030044,1000,1,1,144,0,1
549,274,548,177,95,7202969956,0,0,1000,144,0,4
550,275,551,54,178,1794154,1000,1,1000,144,0,2
551,275,550,178,54,18205846,1000,10,1000,14,0,2
552,276,553,33,179,10212978,0,0,1,40,0,1
553,276,552,179,33,489787022,500,50,1000,14,0,0
554,277,555,115,180,37015433,1000,1,1000,144,0,1
555,277,554,180,115,762984567,1000,1,1000,144,0,2
556,278,557,128,40,414987011,500,1,1000,14,0,0
557,278,556,40,128,4949012989,1000,1900,1000,144,0,0
558,279,559,181,130,18297117,1000,1,1000,144,0,2
559,279,558,130,181,245183883,1,1,1000,40,0,3
560,280,561,54,182,26304925,1000,1,1000,144,0,3
561,280,560,182,54,273695075,1000,10,1000,14,0,0
562,281,563,150,183,29642060,99,1,1000,144,0,1
563,281,562,183,150,448331940,1000,1,1000,144,0,0
564,282,565,184,185,14331553,0,1000,1000,144,0,0
565,282,564,185,184,4985669447,1000,1,1000,144,0,0
566,283,567,160,186,61795102,490,10,0,14,0,0
567,283,566,186,160,1275204898,1,10,0,14,0,0
568,284,569,24,60,1591541,800,10,1000,144,0,0
569,284,568,60,24,88408459,100,10,1000,144,0,0
570,285,571,54,187,803564,1000,1,1000,144,0,0
571,285,570,187,54,19196436,1000,1,1000,144,0,0
572,286,573,54,188,2414444,1000,1,1000,144,0,0
573,286,572,188,54,67585556,0,10,1000,34,0,0
574,287,575,58,189,9051889,1000,1,0,144,0,0
575,287,574,189,58,216472111,1000,10,1000,14,0,0
576,288,577,130,190,353113113,1,1,1000,40,0,0
577,288,576,190,130,4651345887,1000,1,1000,144,0,1
578,289,579,54,191,15031256,1000,1,1000,144,0,0
579,289,578,191,54,267907744,1000,1,1000,144,0,0
580,290,581,58,192,6128577,1000,1,1000,144,0,0
581,290,580,192,58,93871423,10000,1000,1000,144,0,0
582,291,583,54,193,611070,1000,1,1000,144,0,0
583,291,582,193,54,249388930,250,1,1000,10,0,0
584,292,585,165,4,14950350,1000,1,1,144,0,0
585,292,584,4,165,135049650,1000,1,1,144,0,0
586,293,587,2,194,78876075,0,1000,1000,18,0,0
587,293,586,194,2,4921123925,1000,10,1000,34,0,1
588,294,589,63,194,242519887,0,1,1000,144,0,0
589,294,588,194,63,4757480113,1000,10,1000,34,0,0
590,295,591,194,40,248873483,1000,10,1000,34,0,0
591,295,590,40,194,4751126517,1000,1900,1000,144,0,0
592,296,593,95,195,76610360,1000,1,1000,144,0,0
593,296,592,195,95,698250640,1000,1,1000,144,0,0
594,297,595,128,1,93382921,500,1,1000,14,0,0
595,297,594,1,128,2174617079,1000,1,0,144,0,0
596,298,597,100,115,5987047,1000,10,1000,144,0,0
597,298,596,115,100,113797953,1000,1,1000,144,0,0
598,299,599,156,77,89977154,1000,1,1000,144,0,0
599,299,598,77,156,1008295846,1000,1700,1000,30,0,0
600,300,601,54,196,13148060,1000,1,1000,144,0,1
601,300,600,196,54,250315940,1000,1,1000,144,0,3
602,301,603,46,145,13215031,1000,1,1000,144,0,0
603,301,602,145,46,236784969,1000,100,1000,144,0,0
604,302,605,54,145,23297668,1000,1,1000,144,0,0
605,302,604,145,54,226702332,1000,100,1000,144,0,2
606,303,607,46,145,13376496,1000,1,1000,144,0,0
607,303,606,145,46,236623504,1000,100,1000,144,0,0
608,304,609,87,145,19493037,1,19,1,40,0,0
609,304,608,145,87,230506963,1000,100,1,144,0,1
610,305,611,49,130,6220592,100,100,1000,144,0,0
611,305,610,130,49,1993779408,1,2,1000,40,0,0
612,306,613,197,194,5264515,400,1,1000,100,0,0
613,306,612,194,197,994735485,1000,10,1000,34,0,0
614,307,615,194,1,47157308,1000,10,1000,34,0,0
615,307,614,1,194,952842692,1000,1,0,144,0,0
616,308,617,76,194,24425906,1000,1,1000,144,0,0
617,308,616,194,76,2475574094,1000,10,1000,34,0,0
618,309,619,198,194,12668969,95,1,0,34,0,0
619,309,618,194,198,987331031,1000,10,0,34,0,0
620,310,621,62,194,99726306,850,84,0,142,0,0
621,310,620,194,62,900273694,1000,10,0,34,0,0
622,311,623,199,22,1929883,100,1,1000,44,0,0
623,311,622,22,199,95070117,0,1,1000,144,0,0
624,312,625,199,60,41453647,100,1,1000,44,0,0
625,312,624,60,199,416846353,100,10,1000,144,0,0
626,313,627,54,200,2886565,1000,1,1000,144,0,1
627,313,626,200,54,47113435,1000,100,1000,144,0,0
628,314,629,139,201,53886586,489,1000,1000,144,0,0
629,314,628,201,139,1946113414,100,1000,1000,50,0,0
630,315,631,58,202,2432476,1000,1,0,144,0,0
631,315,630,202,58,108854524,0,1,1000,34,0,2
632,316,633,203,130,10014620,1000,10,1000,14,0,2
633,316,632,130,203,289985380,1,1,0,40,0,1
634,317,635,191,8,21029230,1000,1,1000,144,0,0
635,317,634,8,191,250254770,200,1,1000,40,0,1
636,318,637,24,150,22938505,800,1,1000,144,0,0
637,318,636,150,24,327061495,99,1,1000,144,0,1
638,319,639,87,204,34254786,1,19,1000,40,0,0
639,319,638,204,87,715745214,1000,1,1,144,0,1
640,320,641,54,205,6601591,1000,1,1000,144,0,1
641,320,640,205,54,93398409,1000,100,1000,144,0,3
642,321,643,170,130,1185417,1000,1,1000,144,0,2
643,321,642,130,170,18814583,1,1,1000,40,0,1
644,322,645,54,109,10879290,1000,1,1000,144,0,0
645,322,644,109,54,189120710,1000,1,1000,144,0,0
646,323,647,206,63,36068500,1000,1,1000,144,0,0
647,323,646,63,206,363931500,0,1,1000,144,0,0
648,324,649,58,109,1934203,1000,1,1000,144,0,0
649,324,648,109,58,138065797,1000,1,1000,144,0,0
650,325,651,87,39,3610408,1,19,0,40,0,0
651,325,650,39,87,196389592,1000,10,1,14,0,0
652,326,653,139,39,19785383,489,1000,1000,144,0,0
653,326,652,39,139,180214617,1000,10,1000,14,0,0
654,327,655,46,170,2764635,1000,1,1000,144,0,2
655,327,654,170,46,27235365,1000,1,1000,144,0,0
656,328,657,160,206,59518081,490,10,1000,14,0,0
657,328,656,206,160,640481919,1000,1,0,144,0,0
658,329,659,60,207,2294159,100,10,1000,144,0,0
659,329,658,207,60,22705841,0,10,1000,144,0,0
660,330,661,208,130,2359851,1000,1,1000,144,0,2
661,330,660,130,208,53640149,1,1,1000,40,0,2
662,331,663,139,206,66196637,489,1000,1000,144,0,0
663,331,662,206,139,633803363,1000,1,1000,144,0,0
664,332,665,209,109,5875916,1000,1,1000,144,0,0
665,332,664,109,209,194124084,1000,1,1000,144,0,0
666,333,667,54,210,2142322,1000,1,1000,144,0,3
667,333,666,210,54,97857678,1000,100,1000,144,0,1
668,334,669,58,206,28318173,1000,1,1000,144,0,0
669,334,668,206,58,4971681827,1000,1,1000,144,0,0
670,335,671,206,77,43697191,1000,1,1000,144,0,0
671,335,670,77,206,1156302809,1000,1700,1000,30,0,0
672,336,673,211,177,11754881,1000,1,1,144,0,1
673,336,672,177,211,448245119,1000,100,1000,144,0,0
674,337,675,76,212,9250074,1000,1,1000,144,0,0
675,337,674,212,76,240749926,0,1,1000,10,0,1
676,338,677,165,130,11296868,1000,1,1000,144,0,1
677,338,676,130,165,112160132,1,1,1,40,0,0
678,339,679,207,40,2651327,0,10,1000,144,0,0
679,339,678,40,207,47348673,1000,1900,1000,144,0,0
680,340,681,24,139,92975949,800,1000,1000,144,0,0
681,340,680,139,24,907024051,489,1000,1000,144,0,0
682,341,683,130,213,15650570,1,1,1000,40,0,1
683,341,682,213,130,234349430,1000,1,1000,144,0,2
684,342,685,214,130,24763774,1000,1,1000,144,0,0
685,342,684,130,214,893236226,1,1,1000,40,0,2
686,343,687,54,214,17841496,1000,1,1000,144,0,0
687,343,686,214,54,286744504,1000,1,1000,144,0,0
688,344,689,54,214,23647965,1000,1,1000,144,0,0
689,344,688,214,54,242903035,1000,1,1000,144,0,0
690,345,691,54,215,9848284,1000,1,1000,144,0,0
691,345,690,215,54,219512716,1000,1,1000,144,0,0
692,346,693,87,119,100896661,1,19,1000,40,0,0
693,346,692,119,87,3773832339,490,1,1000,144,0,0
694,347,695,109,216,29927485,1000,1,1000,144,0,0
695,347,694,216,109,902780515,100,40,1000,18,0,0
696,348,697,95,217,28099508,1000,1,1000,144,0,0
697,348,696,217,95,271900492,1000,1,1000,144,0,0
698,349,699,218,58,19280973,1000,1,1000,144,0,0
699,349,698,58,218,230719027,1000,1,1000,144,0,1
700,350,701,219,220,52414316,2000,100,1000,200,0,0
701,350,700,220,219,1947585684,500,10,1000,30,0,0
702,351,703,150,221,27431906,99,1,1000,144,0,0
703,351,702,221,150,407913094,1000,1,1000,144,0,0
704,352,705,33,206,36770678,0,0,1000,40,0,0
705,352,704,206,33,363229322,1000,1,1000,144,0,0
706,353,707,101,222,186950705,1000,1,1000,144,0,0
707,353,706,222,101,1700049295,1000,990,1000,72,0,0
708,354,709,223,177,7222489,1000,1,1,144,0,0
709,354,708,177,223,192777511,1000,100,1000,144,0,0
710,355,711,224,87,283772575,1000,1,1,144,0,0
711,355,710,87,224,2716227425,1,19,1000,40,0,2
712,356,713,46,225,33259635,1000,1,1000,144,0,1
713,356,712,225,46,966740365,1000,100,1000,144,0,9
714,357,715,226,10,6121502,1000,1,1000,144,0,1
715,357,714,10,226,219026498,1000,1,1000,144,0,0
716,358,717,101,194,169150268,1000,1,0,144,0,0
717,358,716,194,101,1830849732,1000,10,1000,34,0,0
718,359,719,219,17,479246704,2000,100,1000,200,0,0
719,359,718,17,219,4520753296,100,1,1000,144,0,3
720,360,721,219,17,43302250,2000,100,1000,200,0,0
721,360,720,17,219,956697750,100,1,1000,144,0,0
722,361,723,24,63,6235795,800,1,1000,144,0,0
723,361,722,63,24,69258205,0,1,1000,144,0,1
724,362,725,122,58,183132782,475,250,1000,144,0,0
725,362,724,58,122,1816867218,1000,1,1000,144,0,0
726,363,727,54,177,358815681,1000,1,1000,144,0,12
727,363,726,177,54,9641184319,0,0,1000,144,0,40
728,364,729,54,227,12061198,1000,1,1000,144,0,13
729,364,728,227,54,487938802,0,0,1000,29,0,21
730,365,731,228,77,86125437,5000,5,1000,144,0,0
731,365,730,77,228,913874563,1000,1700,1000,30,0,0
732,366,733,54,229,20246793,1000,1,1000,144,0,3
733,366,732,229,54,186302207,1000,1,1000,144,0,2
734,367,735,87,230,28091449,1,19,1000,40,0,2
735,367,734,230,87,282552551,1000,1,1,144,0,1
736,368,737,76,150,18563777,1000,1,1000,144,0,0
737,368,736,150,76,3281436223,99,1,1000,144,0,0
738,369,739,54,231,2270614,1000,1,1000,144,0,1
739,369,738,231,54,24083386,100,1,1000,144,0,0
740,370,741,87,232,6455900,1,19,1000,40,0,5
741,370,740,232,87,260045100,1000,1,1000,144,0,2
742,371,743,228,233,56272195,5000,5,1000,144,0,0
743,371,742,233,228,943727805,1000,1,1000,144,0,0
744,372,745,116,234,76326860,1000,1,1000,144,0,0
745,372,744,234,116,923673140,250,0,1000,1008,0,0
746,373,747,226,87,4501480,1000,1,1,144,0,1
747,373,746,87,226,204180520,1,19,1000,40,0,1
748,374,749,235,4,1893103,1000,1,1000,144,0,4
749,374,748,4,235,248106897,1000,1,1000,144,0,1
750,375,751,87,236,2797692,1,19,1000,40,0,0
751,375,750,236,87,137202308,1000,1,1,144,0,0
752,376,753,54,237,1424513,1000,1,1000,144,0,0
753,376,752,237,54,224938487,1227,0,1000,144,0,0
754,377,755,223,177,1347791,1000,1,1,144,0,0
755,377,754,177,223,198652209,1000,100,1000,144,0,0
756,378,757,223,177,44019978,1000,1,1,144,0,0
757,378,756,177,223,555980022,1000,100,1000,144,0,0
758,379,759,54,238,25211056,1000,1,1000,144,0,0
759,379,758,238,54,511758944,1000,1,1000,144,0,0
760,380,761,54,239,3247160,1000,1,1000,144,0,2
761,380,760,239,54,64290840,1000,1,1000,144,0,1
762,381,763,95,6,9005398,1000,1,1000,144,0,0
763,381,762,6,95,190994602,49,10,1000,144,0,0
764,382,765,27,152,29580475,1000,1,1000,144,0,0
765,382,764,152,27,513463525,1000,1,1000,144,0,0
766,383,767,54,152,6022163,1000,1,1000,144,0,0
767,383,766,152,54,196736837,1000,1,1000,144,0,0
768,384,769,16,58,65413652,0,1,1000,144,0,3
769,384,768,58,16,1934586348,1000,1,1000,144,0,0
770,385,771,54,39,14236313,1000,1,1000,144,0,0
771,385,770,39,54,187300687,1000,10,1000,14,0,0
772,386,773,46,240,13674042,1000,1,1000,144,0,2
773,386,772,240,46,186325958,1000,100,1000,144,0,3
774,387,775,94,58,337095,1000,1,1000,144,0,0
775,387,774,58,94,153497905,1000,1,1000,144,0,0
776,388,777,94,62,567855593,1000,1,0,144,0,0
777,388,776,62,94,16209359407,850,84,1000,142,0,0
778,389,779,54,241,8890096,1000,1,1000,144,0,0
779,389,778,241,54,191109904,1000,1,1000,144,0,0
780,390,781,227,108,1690144,0,0,1000,29,0,2
781,390,780,108,227,198309856,1000,1,1000,144,0,1
782,391,783,95,16,71549506,1000,1,1000,144,0,0
783,391,782,16,95,1928450494,0,1,1000,144,0,1
784,392,785,94,54,14381612,1000,1,1000,144,0,1
785,392,784,54,94,810968388,1000,1,1000,144,0,0
786,393,787,242,243,410514519,1000,1,1000,144,0,0
787,393,786,243,242,7589485481,1000,1,1000,144,0,0
788,394,789,54,244,17167001,1000,1,1000,144,0,2
789,394,788,244,54,230676999,1000,1,1000,14,0,0
790,395,791,106,245,90911017,10000,10,0,40,0,0
791,395,790,245,106,1109088983,1000,10,1000,34,0,0
792,396,793,16,63,103514691,0,1,1000,144,0,0
793,396,792,63,16,1896485309,0,1,1000,144,0,2
794,397,795,54,16,125733409,1000,1,1000,144,0,5
795,397,794,16,54,1874266591,0,1,1000,144,0,5
796,398,797,19,227,12945857,1000,1,1000,144,0,1
797,398,796,227,19,227054143,0,0,1000,29,0,1
798,399,799,58,107,5732013,1000,1,1000,144,0,0
799,399,798,107,58,94034987,1000,1,1000,144,0,0
800,400,801,115,194,209221128,1000,1,1000,144,0,0
801,400,800,194,115,2290778872,1000,10,1000,34,0,0
802,401,803,54,246,16212734,1000,1,1000,144,0,0
803,401,802,246,54,229710266,1000,10,1000,4,0,1
804,402,805,58,247,25438685,1000,1,1000,144,0,0
805,402,804,247,58,279178315,1000,1,1000,144,0,0
806,403,807,160,248,76042655,490,10,1,14,0,0
807,403,806,248,160,923957345,1000,100,0,144,0,0
808,404,809,169,54,402457,0,1,1000,144,0,0
809,404,808,54,169,24412543,1000,1,1000,144,0,0
810,405,811,58,110,34665297,1000,1,1000,144,0,1
811,405,810,110,58,465334703,1000,1,1000,144,0,0
812,406,813,249,130,7621425,1000,1,1000,144,0,2
813,406,812,130,249,142378575,1,1,1000,40,0,0
814,407,815,250,251,683747,1000,1,1000,40,0,0
815,407,814,251,250,149316253,1000,1,1000,144,0,0
816,408,817,251,1,3662600,1000,1,1000,144,0,0
817,408,816,1,251,146337400,1000,1,1000,144,0,0
818,409,819,252,251,14503327,0,10,1000,144,0,0
819,409,818,251,252,135496673,1000,1,1000,144,0,0
820,410,821,191,46,2396997,1000,1,1000,144,0,1
821,410,820,46,191,97603003,1000,1,1000,144,0,1
822,411,823,249,58,656876,1000,1,1000,144,0,0
823,411,822,58,249,77343124,1000,1,1000,144,0,0
824,412,825,24,253,1759007,800,1,1000,144,0,0
825,412,824,253,24,68479993,1000,1,1000,144,0,0
826,413,827,43,253,206032,1,1,1000,4,0,1
827,413,826,253,43,46764968,1000,1,1000,144,0,0
828,414,829,100,130,2244987,1000,10,1000,144,0,1
829,414,828,130,100,51483013,1,1,1000,40,0,1
830,415,831,254,2,15969696,1000,1,1000,144,0,0
831,415,830,2,254,184030304,0,1000,1000,9,0,2
832,416,833,54,255,332867,1000,1,1000,144,0,5
833,416,832,255,54,19667133,1000,1,1000,144,0,1
834,417,835,46,256,124764931,1000,1,0,144,0,0
835,417,834,256,46,2631521069,1000,10,1000,34,0,0
836,418,837,257,130,11820598,1000,1,1000,144,0,1
837,418,836,130,257,303179402,1,1,1000,40,0,0
838,419,839,258,150,7223367,100,10,1000,72,0,0
839,419,838,150,258,342776633,99,1,1000,144,0,0
840,420,841,259,40,4237044,1000,10,1000,14,0,0
841,420,840,40,259,45762956,1000,1900,1000,144,0,0
842,421,843,46,260,134517939,1000,1,1000,144,0,0
843,421,842,260,46,1865482061,1000,1,1000,144,0,1
844,422,845,212,261,70104182,0,1,1000,10,0,0
845,422,844,261,212,1929895818,1000,1,1000,144,0,1
846,423,847,262,54,20132040,1000,1,1000,144,0,0
847,423,846,54,262,263565960,1000,1,1000,144,0,0
848,424,849,263,139,79089230,1000,1,1000,144,0,1
849,424,848,139,263,14920910770,489,1000,1000,144,0,0
850,425,851,252,77,73810054,0,10,1000,144,0,0
851,425,850,77,252,706189946,1000,1700,1000,30,0,0
852,426,853,262,130,5105445,1000,1,1000,144,0,2
853,426,852,130,262,52194555,1,1,1000,40,0,2
854,427,855,54,264,1580216,1000,1,1000,144,0,4
855,427,854,264,54,39225784,1000,1,1000,144,0,1
856,428,857,54,265,9811032,1000,1,1000,144,0,0
857,428,856,265,54,275333968,10000,5000,1000,144,0,0
858,429,859,62,192,37700950,850,84,1000,142,0,0
859,429,858,192,62,462299050,10000,1000,0,144,0,0
860,430,861,87,266,5182435,1,19,1000,40,0,0
861,430,860,266,87,244817565,1000,1,1,144,0,0
862,431,863,150,77,260419550,99,1,1000,144,0,0
863,431,862,77,150,3039580450,1000,1700,1000,30,0,0
864,432,865,54,192,1786879,1000,1,1000,144,0,0
865,432,864,192,54,233411121,5000,500,1000,144,0,2
866,433,867,87,267,9362670,1,19,1000,40,0,1
867,433,866,267,87,135637330,0,1,1,10,0,3
868,434,869,268,130,3317208,3000,100,1000,144,0,1
869,434,868,130,268,454112792,1,1,1000,40,0,0
870,435,871,54,252,15203261,1000,1,1000,144,0,3
871,435,870,252,54,246391739,0,10,1000,144,0,0
872,436,873,54,269,2264786,1000,1,1000,144,0,0
873,436,872,269,54,264222214,1,1,1000,144,0,0
874,437,875,115,270,6586408,1000,1,1000,144,0,0
875,437,874,270,115,207198592,1000,1,1000,144,0,0
876,438,877,271,87,10950718,1000,1,1,144,0,2
877,438,876,87,271,100209282,1,19,1000,40,0,2
878,439,879,224,1,590965754,1000,1,1000,144,0,0
879,439,878,1,224,5408666246,1000,1,1000,144,0,1
880,440,881,46,272,16541612,1000,1,0,144,0,2
881,440,880,272,46,233458388,950,1,1000,144,0,3
882,441,883,95,227,12661094,1000,1,1000,144,0,1
883,441,882,227,95,487338906,0,0,1000,29,0,1
884,442,885,46,33,468592066,1000,1,1000,144,0,0
885,442,884,33,46,4531407934,0,0,1000,40,0,0
886,443,887,227,6,45138156,0,0,1000,29,0,0
887,443,886,6,227,454861844,49,10,1000,144,0,1
888,444,889,46,8,43488850,1000,1,1000,144,0,0
889,444,888,8,46,436511150,200,1,1000,40,0,2
890,445,891,54,273,9348433,1000,1,1000,144,0,0
891,445,890,273,54,236408567,2000,2,1000,4,0,0
892,446,893,258,109,43610052,100,10,1000,72,0,0
893,446,892,109,258,456389948,1000,1,1000,144,0,0
894,447,895,58,6,5881205,1000,1,1000,144,0,0
895,447,894,6,58,94118795,49,10,1000,144,0,0
896,448,897,46,274,10846107,1000,1,0,144,0,3
897,448,896,274,46,189153893,100,1,1000,14,0,3
898,449,899,54,207,20975611,1000,1,1000,144,0,1
899,449,898,207,54,207567389,0,10,1000,144,0,0
900,450,901,275,220,16473414,1000,10,1,14,0,0
901,450,900,220,275,1983526586,500,10,0,30,0,0
902,451,903,258,276,96790528,100,10,1000,72,0,0
903,451,902,276,258,1903209472,42,4,1000,42,0,0
904,452,905,277,24,9103673,1000,100,1000,144,0,2
905,452,904,24,277,90896327,800,100,1,144,0,4
906,453,907,251,278,213072,1000,1,0,144,0,0
907,453,906,278,251,147092928,1000,100,1000,34,0,0
908,454,909,79,58,23739237,1000,1,1000,144,0,0
909,454,908,58,79,226260763,1000,1,1000,144,0,0
910,455,911,279,130,18149800,1000,1,1000,144,0,2
911,455,910,130,279,308779200,1,1,1000,40,0,1
912,456,913,222,276,7037260,1000,990,1000,72,0,0
913,456,912,276,222,254762740,42,2,1000,42,0,0
914,457,915,157,63,23832614,1000,1,1000,144,0,1
915,457,914,63,157,776167386,0,1,1000,144,0,0
916,458,917,24,280,1907999,800,1,1000,144,0,0
917,458,916,280,24,96775001,1000,1,1000,144,0,1
918,459,919,281,77,34778255,0,100,1000,24,0,0
919,459,918,77,281,1465221745,1000,1700,1000,30,0,0
920,460,921,150,192,10767815,99,1,1000,144,0,0
921,460,920,192,150,1089232185,10000,1000,1000,144,0,0
922,461,923,94,276,26691571,1000,1,1000,144,0,0
923,461,922,276,94,1473308429,42,2,1000,42,0,1
924,462,925,204,10,159583184,1000,1,1000,144,0,0
925,462,924,10,204,1840416816,1000,1,1000,144,0,0
926,463,927,46,276,60181905,1000,1,1000,144,0,4
927,463,926,276,46,939818095,92,7,1000,42,0,8
928,464,929,46,282,130431210,1000,1,1000,144,0,2
929,464,928,282,46,1869568790,5,20,1000,40,0,0
930,465,931,250,282,167141609,1000,1,1000,40,0,1
931,465,930,282,250,1519466391,5,20,1000,40,0,0
932,466,933,282,40,39021229,5,20,1000,40,0,0
933,466,932,40,282,1960978771,1000,1900,1000,144,0,1
934,467,935,87,275,50179488,1,19,0,40,0,0
935,467,934,275,87,3224001512,1000,10,1,14,0,0
936,468,937,10,283,22930425,1000,1,1000,144,0,0
937,468,936,283,10,215339575,1000,1,1000,144,0,0
938,469,939,276,70,31202675,42,2,1000,42,0,0
939,469,938,70,276,968797325,1000,1,1000,144,0,1
940,470,941,54,284,11294643,1000,1,0,144,0,1
941,470,940,284,54,213602357,1000,10,1000,14,0,2
942,471,943,276,252,29358125,42,3,1000,42,0,2
943,471,942,252,276,770641875,0,10,1000,144,0,0
944,472,945,58,285,1917179,1000,1,1,144,0,4
945,472,944,285,58,98082821,1000,100,1000,144,0,1
946,473,947,286,58,45291137,999,1,1000,34,0,2
947,473,946,58,286,516818863,1000,1,0,144,0,0
948,474,949,276,287,18054723,42,2,1000,42,0,0
949,474,948,287,276,781945277,50,1,1000,144,0,0
950,475,951,54,288,1373448,1000,1,1000,144,0,0
951,475,950,288,54,38626552,1,1,1000,144,0,1
952,476,953,54,289,1628845,1000,1,1000,144,0,2
953,476,952,289,54,18371155,1000,1,1000,144,0,1
954,477,955,258,263,201781,100,10,1000,72,0,0
955,477,954,263,258,499798219,1000,1,1000,144,0,0
956,478,957,250,290,13883612,1000,1,1000,40,0,0
957,478,956,290,250,186116388,100,100,1000,144,0,0
958,479,959,46,290,16012995,1000,1,1000,144,0,0
959,479,958,290,46,183987005,100,100,1000,144,0,0
960,480,961,33,291,2146889,0,0,1000,40,0,5
961,480,960,291,33,30246111,1000,1,1000,144,0,0
962,481,963,54,292,20369856,1000,1,1000,144,0,0
